annotation_id,image_id,category_id,bbox_x,bbox_y,bbox_w,bbox_h,score
1753,41,29666,638.0838623046875,205.2113800048828,227.91748046875,215.0206756591797,0.9712645411491391
1754,41,19860,119.01917266845703,861.1708984375,221.4511947631836,170.8671875,0.893442749977111
1755,411,1899,644.9540405273438,855.4092407226562,203.4111328125,174.54534912109375,0.9770461916923521
1756,411,16550,497.2731018066406,201.83164978027344,457.4459533691406,308.5037078857422,0.963531017303466
1757,411,33008,98.95316314697266,254.56210327148438,347.68517303466797,207.2640380859375,0.86783629655838
1758,411,25468,26.91643714904785,830.0409545898438,408.37811851501465,309.82257080078125,0.599700033664703
1759,412,2482,623.2673950195312,72.80374908447266,224.9619140625,462.9118881225586,0.9797709584236141
1760,412,12080,648.1350708007812,685.9926147460938,243.4342041015625,478.77215576171875,0.88565993309021
1761,412,19551,119.01190185546875,199.51605224609375,308.3328857421875,484.14190673828125,0.8695237040519711
1762,412,5093,107.80101013183594,807.6354370117188,281.32777404785156,286.55706787109375,0.8369228839874261
1763,413,2482,627.1122436523438,35.64942932128906,245.79949951171875,476.4862518310547,0.9715682864189141
1764,413,12080,638.4224853515625,681.9867553710938,241.6663818359375,451.34918212890625,0.902658939361572
1765,413,5093,108.63825225830078,803.3464965820312,276.88069915771484,274.63824462890625,0.8963962793350221
1766,413,19551,115.99048614501953,158.81488037109375,310.07701873779297,497.4967041015625,0.8603135943412781
1767,414,2482,56.48273849487305,698.7705688476562,256.20976638793945,482.59124755859375,0.958414793014526
1768,414,5093,546.53125,203.12660217285156,279.9964599609375,249.10777282714844,0.8863282799720761
1769,414,12080,68.11454010009766,120.02872467041016,232.25774383544922,434.68087005615234,0.878225207328796
1770,414,19551,525.019287109375,538.9850463867188,300.51153564453125,515.0951538085938,0.8422032594680781
1771,415,16261,635.1528930664062,178.73654174804688,251.04345703125,226.2447509765625,0.979153096675872
1772,415,31884,92.87797546386719,91.48636627197266,330.2035675048828,542.1733627319336,0.9777979850769041
1773,415,3482,598.701171875,867.0650634765625,262.57305908203125,229.4654541015625,0.97074145078659
1774,415,19860,124.65645599365234,864.7616577148438,223.62491607666016,170.15863037109375,0.903363585472106
1775,416,16261,608.1912841796875,175.91639709472656,242.5673828125,225.1995391845703,0.979421734809875
1776,416,31884,75.17289733886719,73.72496032714844,323.62147521972656,527.7870635986328,0.9749755859375
1777,416,3482,573.4923706054688,834.63134765625,259.940673828125,232.5635986328125,0.972519159317016
1778,416,19860,91.06649780273438,827.9766235351562,225.06005859375,177.492431640625,0.920156419277191
1779,417,16261,99.34539031982422,849.0863037109375,251.00885772705078,241.6866455078125,0.9814544320106501
1780,417,3482,147.51077270507812,218.7041473388672,252.46856689453125,223.05287170410156,0.9780771732330321
1781,417,31884,568.7960205078125,612.2313232421875,340.450927734375,566.3424072265625,0.976261496543884
1782,417,19860,641.0100708007812,274.8546447753906,218.6126708984375,174.8231201171875,0.9137405753135681
1783,419,3482,126.31481170654297,308.27130126953125,264.1293411254883,198.01336669921875,0.9861451387405391
1784,419,27732,561.5057983398438,259.65350341796875,305.843505859375,266.75347900390625,0.9712556600570671
1785,419,25366,545.4144897460938,733.1165161132812,430.58551025390625,440.57916259765625,0.9702741503715511
1786,419,20237,114.6935806274414,852.3673706054688,234.7582015991211,231.51568603515625,0.9275214672088621
1787,42,3482,563.511962890625,837.5487060546875,266.1473388671875,243.7412109375,0.9723487496376031
1788,42,29666,608.9864501953125,202.84884643554688,221.95465087890625,211.68362426757812,0.9662172198295591
1789,42,31884,37.4365348815918,73.82778930664062,316.3428535461426,534.4408264160156,0.966025054454803
1790,42,19860,82.97285461425781,825.5216064453125,229.5978240966797,174.37591552734375,0.9119433760643001
1791,420,3482,579.354736328125,758.4110107421875,274.16162109375,209.56634521484375,0.9808458685874931
1792,420,25366,3.921588182449341,72.21326446533203,423.9507873058319,421.1550521850586,0.9732480645179741
1793,420,27732,86.7755355834961,724.8560180664062,318.41468048095703,280.46014404296875,0.9648501873016351
1794,420,20237,619.5934448242188,184.09999084472656,217.068115234375,217.18772888183594,0.9042173624038691
1795,422,3482,153.10623168945312,219.2490234375,243.99819946289062,221.3924560546875,0.9756231904029841
1796,422,34596,558.7603149414062,693.2431030273438,361.62353515625,527.8154907226562,0.9228273630142211
1797,422,36636,82.48003387451172,903.7212524414062,282.8565139770508,167.59588623046875,0.912923872470855
1798,422,19860,641.8430786132812,276.1567077636719,218.9755859375,172.86471557617188,0.911556303501129
1799,423,3482,571.539306640625,834.8556518554688,258.89111328125,233.37640380859375,0.9713414907455441
1800,423,36636,597.8657836914062,198.02487182617188,250.8450927734375,149.1270751953125,0.9490944147109981
1801,423,19860,89.5272445678711,827.6062622070312,227.79300689697266,174.27191162109375,0.922914206981658
1802,423,34596,85.54930114746094,9.736021041870117,335.3257293701172,492.8583393096924,0.8918995857238771
1803,429,34596,69.37523651123047,154.21475219726562,496.0105667114258,349.7595520019531,0.977052807807922
1804,429,3482,608.734375,790.6436767578125,272.6431884765625,208.98236083984375,0.97576493024826
1805,429,29666,668.4076538085938,179.58843994140625,229.4066162109375,216.1751708984375,0.971146166324615
1806,429,27732,133.79290771484375,769.2775268554688,309.0496520996094,279.03790283203125,0.9686372876167291
1807,430,16550,66.17740631103516,618.1046142578125,413.9687728881836,398.50244140625,0.975809752941131
1808,430,3543,183.45623779296875,197.66175842285156,202.67538452148438,202.6127471923828,0.9317296743392941
1809,430,4542,607.468994140625,153.11578369140625,211.89044189453125,197.09521484375,0.7944310307502741
1810,431,16550,94.16593933105469,654.3825073242188,419.97193908691406,409.80487060546875,0.977798879146575
1811,431,3543,200.6510467529297,206.8793487548828,205.8757781982422,202.3035125732422,0.954505562782287
1812,431,4542,638.404052734375,149.33409118652344,210.81842041015625,207.86570739746094,0.764906108379364
1813,432,16550,488.0801086425781,229.7795867919922,402.9464416503906,384.8952178955078,0.9804029464721681
1814,432,3543,582.7224731445312,857.7222900390625,214.02911376953125,214.1951904296875,0.933290779590606
1815,432,4542,130.4102325439453,906.3903198242188,219.21775817871094,207.17425537109375,0.7566981911659241
1816,433,3482,579.7493286132812,757.9823608398438,272.728515625,210.54217529296875,0.9803752303123471
1817,433,30307,92.94739532470703,105.10612487792969,350.31761932373047,414.96424865722656,0.968654811382293
1818,433,27732,86.3785171508789,723.9086303710938,317.65355682373047,281.007080078125,0.9679793715476991
1819,433,16231,618.6856689453125,179.15391540527344,189.2947998046875,179.02232360839844,0.9517191648483271
1820,434,30307,535.3864135742188,695.3193359375,379.443359375,443.9168701171875,0.9809070229530331
1821,434,3482,122.13519287109375,308.1979064941406,272.83111572265625,199.72906494140625,0.980118036270141
1822,434,27732,562.6668701171875,261.10260009765625,303.07440185546875,264.88043212890625,0.9717270731925961
1823,434,16231,144.1361846923828,889.60546875,193.07508850097656,199.1253662109375,0.8814513683319091
1824,435,3482,608.2169799804688,791.63623046875,271.87982177734375,209.53466796875,0.9764431118965141
1825,435,27732,124.43568420410156,761.8076171875,312.2787322998047,281.2440185546875,0.9741467833518981
1826,435,30307,103.48785400390625,118.4815902709961,372.31317138671875,435.3814468383789,0.9736698865890501
1827,435,16231,646.3468627929688,187.4192657470703,193.1290283203125,176.93006896972656,0.953171610832214
1828,436,31884,45.23203659057617,141.36981201171875,434.6388740539551,477.1083984375,0.9849921464920041
1829,436,3482,601.998046875,842.8273315429688,276.87445068359375,190.96368408203125,0.9817418456077571
1830,436,25468,54.126609802246094,856.1800537109375,372.12503814697266,224.4410400390625,0.916445016860961
1831,436,20237,620.4872436523438,194.0208740234375,221.75848388671875,217.22772216796875,0.8950234055519101
1832,44,3350,370.1109619140625,152.3790283203125,184.5933837890625,189.1263427734375,0.9668556451797481
1833,44,29666,93.87449645996094,724.1382446289062,229.28208923339844,230.583740234375,0.9452638626098631
1834,44,13899,575.2282104492188,672.637939453125,184.709228515625,276.561279296875,0.862960875034332
1835,443,2482,85.09830474853516,676.8749389648438,244.64739227294922,465.93121337890625,0.982876002788543
1836,443,25437,566.3674926757812,186.27450561523438,250.3846435546875,255.14730834960938,0.9751389026641841
1837,443,22626,531.97509765625,691.3084716796875,346.7342529296875,475.5592041015625,0.779254972934722
1838,443,4377,69.57878875732422,97.9189453125,230.31409454345703,428.08551025390625,0.776532351970672
1839,444,2482,600.6746826171875,99.13838958740234,247.11773681640625,458.30130767822266,0.982745766639709
1840,444,25437,111.54586791992188,838.3002319335938,256.5094299316406,272.98114013671875,0.960803270339965
1841,444,22626,74.97147369384766,89.50228118896484,339.7407455444336,453.4883804321289,0.8115243315696711
1842,444,4377,651.3221435546875,684.0641479492188,217.36181640625,476.59515380859375,0.7563538551330561
1843,449,3482,587.8885498046875,844.8589477539062,281.005859375,167.24005126953125,0.9766957163810731
1844,449,16261,624.4266357421875,184.6300811767578,240.38079833984375,228.8000030517578,0.9705311059951781
1845,449,34596,47.80530548095703,130.42454528808594,379.4459457397461,477.3834991455078,0.9579408764839171
1846,449,27652,95.9971694946289,850.5140991210938,220.2795639038086,210.90985107421875,0.956261396408081
1847,452,1899,644.2760009765625,848.90625,188.42523193359375,184.7347412109375,0.970366835594177
1848,452,16550,140.64688110351562,634.0790405273438,301.04473876953125,501.78875732421875,0.9543692469596861
1849,452,44198,173.81288146972656,233.46429443359375,203.7011260986328,258.7010803222656,0.9267408847808831
1850,452,29450,517.3770141601562,248.39846801757812,405.166748046875,210.98486328125,0.8866162300109861
1851,454,2482,103.97769927978516,702.7919311523438,227.74071502685547,488.43536376953125,0.9741886854171751
1852,454,6191,497.6799011230469,605.2811889648438,298.1942443847656,505.28033447265625,0.9382392168045041
1853,454,5093,563.432861328125,202.88868713378906,272.83648681640625,260.4235382080078,0.89619380235672
1854,454,5885,126.50438690185547,84.52181243896484,235.03003692626953,476.6720962524414,0.659273505210876
1855,455,2482,602.7313842773438,20.13774299621582,213.66741943359375,484.65821647644043,0.9785017967224121
1856,455,5093,99.25102233886719,795.1264038085938,271.86415100097656,281.16656494140625,0.9206873774528501
1857,455,6191,149.11032104492188,99.40006256103516,295.6285400390625,520.1246566772461,0.909606158733367
1858,455,5885,583.7888793945312,673.9312744140625,243.12335205078125,503.9051513671875,0.7583786249160761
1859,456,2482,596.4534301757812,61.49897384643555,206.93682861328125,469.26311111450195,0.9823368787765501
1860,456,6191,141.17398071289062,136.51820373535156,305.311279296875,498.76487731933594,0.948404788970947
1861,456,5093,95.89229583740234,803.0637817382812,290.29883575439453,285.97418212890625,0.9172288179397581
1862,456,5885,595.54541015625,683.9366455078125,245.6239013671875,506.7791748046875,0.6482915878295891
1863,457,2482,638.7310791015625,64.38626098632812,217.47705078125,480.8004455566406,0.9816391468048091
1864,457,6191,104.74969482421875,150.28485107421875,292.37750244140625,532.5878295898438,0.960467278957366
1865,457,5093,134.81793212890625,831.9292602539062,277.74261474609375,277.55780029296875,0.9044142961502071
1866,457,13394,633.5870971679688,672.2213134765625,229.1663818359375,501.7899169921875,0.8904674053192131
1867,458,2482,627.8167724609375,101.33648681640625,224.8760986328125,469.66009521484375,0.985744893550872
1868,458,6191,107.30177307128906,165.90272521972656,286.6837615966797,565.3752288818359,0.930707991123199
1869,458,5093,128.91806030273438,833.3397827148438,293.8351135253906,291.77935791015625,0.8927475810050961
1870,458,13394,638.3032836914062,670.3687133789062,249.00701904296875,514.6090698242188,0.8512043952941891
1871,459,2482,83.46709442138672,663.1538696289062,219.93457794189453,486.50238037109375,0.977790474891662
1872,459,6191,533.2542114257812,513.4761962890625,299.947998046875,530.766845703125,0.925477623939514
1873,459,5093,520.8676147460938,157.9779052734375,271.2479248046875,275.3714904785156,0.8796702623367311
1874,459,13394,86.61349487304688,91.685791015625,219.82614135742188,460.6817626953125,0.848471283912658
1875,46,2482,590.9013061523438,70.14662170410156,247.15435791015625,477.3040008544922,0.9733642935752861
1876,46,12080,599.7831420898438,704.4178466796875,236.6683349609375,453.5478515625,0.9008458256721491
1877,46,3742,114.28218841552734,784.7897338867188,327.2887649536133,323.23272705078125,0.890302300453186
1878,46,23222,105.78172302246094,111.24417114257812,308.4706268310547,501.5053405761719,0.779989540576934
1879,460,2482,96.14398193359375,658.984619140625,202.88412475585938,492.814697265625,0.9757894277572631
1880,460,3742,484.5633239746094,125.88314819335938,323.7738952636719,298.8520202636719,0.908704876899719
1881,460,22361,83.74027252197266,116.3885269165039,253.59313201904297,397.13216400146484,0.879116237163543
1882,460,23222,511.2456970214844,575.0421752929688,292.6238098144531,509.28167724609375,0.8053933382034301
1883,462,2482,629.9741821289062,97.53871154785156,202.1363525390625,474.40892028808594,0.9843367338180541
1884,462,3742,123.54916381835938,834.114501953125,326.8694152832031,341.83251953125,0.9171425700187681
1885,462,22361,613.4998779296875,740.1444091796875,263.41827392578125,414.319580078125,0.873731255531311
1886,462,23222,133.41053771972656,140.8533172607422,302.59791564941406,515.1518096923828,0.83364337682724
1887,463,3482,126.54434204101562,288.52239990234375,278.0364685058594,173.7081298828125,0.969453811645507
1888,463,20237,130.40692138671875,867.7317504882812,232.23397827148438,229.72161865234375,0.9348981380462641
1889,463,27652,671.226806640625,255.07418823242188,218.89544677734375,198.18927001953125,0.9325204491615291
1890,463,28762,623.3173828125,877.0231323242188,212.94781494140625,211.98602294921875,0.8992785811424251
1891,464,3482,559.904052734375,808.8598022460938,290.5831298828125,176.28375244140625,0.976622343063354
1892,464,27652,64.32868957519531,814.0497436523438,223.1750030517578,208.03875732421875,0.9555941820144651
1893,464,20237,595.8084106445312,173.88990783691406,221.1573486328125,214.4772491455078,0.914761185646057
1894,464,28762,136.8266143798828,187.03350830078125,208.1893768310547,199.61865234375,0.9107812643051141
1895,465,3482,588.8508911132812,843.3368530273438,282.55810546875,168.3189697265625,0.9716519117355341
1896,465,27652,97.33305358886719,852.620849609375,222.00486755371094,209.5474853515625,0.9562457203865051
1897,465,20237,621.7003784179688,175.2021942138672,228.07318115234375,221.34886169433594,0.92838031053543
1898,465,28762,155.54173278808594,191.4264678955078,213.7099151611328,208.25111389160156,0.9183958768844601
1899,468,2482,601.6954345703125,115.0184326171875,197.13934326171875,468.2503662109375,0.9858490228652951
1900,468,25437,154.03128051757812,870.4077758789062,260.6423645019531,271.73675537109375,0.9601778388023371
1901,468,22361,610.9249267578125,746.6728515625,261.8880615234375,415.3477783203125,0.8435425162315361
1902,468,23222,111.9371337890625,115.0621109008789,303.9897155761719,500.62508392333984,0.7901527881622311
1903,469,3482,608.7084350585938,791.3052368164062,267.57855224609375,209.18707275390625,0.9769154787063591
1904,469,27732,125.19984436035156,762.2320556640625,312.2829132080078,280.841552734375,0.9727727174758911
1905,469,35205,596.5508422851562,128.08653259277344,258.49163818359375,387.62721252441406,0.9696624279022211
1906,469,28762,150.38771057128906,220.45529174804688,214.50254821777344,202.15090942382812,0.868473589420318
1907,47,2482,88.75738525390625,668.099365234375,261.1506652832031,476.3897705078125,0.9701152443885801
1908,47,3742,491.3022155761719,164.0674591064453,319.6351013183594,299.79539489746094,0.8711188435554501
1909,47,12080,114.63560485839844,115.26309967041016,221.0134735107422,426.91744232177734,0.8391342759132381
1910,47,23222,535.08447265625,578.7859497070312,313.52777099609375,512.2318725585938,0.7308113574981691
1911,472,16547,628.1756591796875,149.21702575683594,236.813720703125,225.9932098388672,0.9734359979629511
1912,472,3543,155.14132690429688,192.26577758789062,202.20843505859375,201.37045288085938,0.9465751647949211
1913,472,6562,193.25064086914062,706.7901611328125,216.248779296875,360.8359375,0.864204466342926
1914,472,44198,632.4927978515625,847.7496948242188,212.68719482421875,135.28955078125,0.547234773635864
1915,474,16547,120.13292694091797,882.65185546875,236.99341583251953,234.4324951171875,0.9764690399169921
1916,474,3543,629.5972290039062,873.6942138671875,225.2198486328125,218.337646484375,0.9480904936790461
1917,474,6562,584.17333984375,237.61009216308594,220.51397705078125,338.2678985595703,0.8916098475456231
1918,475,2482,597.376220703125,81.12960815429688,204.5936279296875,473.9027404785156,0.9798763990402221
1919,475,25437,121.7920150756836,822.6536254882812,260.65430450439453,267.32122802734375,0.9748227596282951
1920,475,13394,605.7962036132812,702.6205444335938,229.51483154296875,534.8628540039062,0.866681456565856
1921,475,19551,99.44835662841797,148.1437225341797,295.5081253051758,505.8539581298828,0.7724916934967041
1922,477,2482,600.5012817382812,43.97208786010742,215.47900390625,486.8812446594238,0.9801218509674071
1923,477,25437,122.5719223022461,812.5311279296875,255.69681549072266,252.4952392578125,0.9642089009284971
1924,477,13394,591.8228149414062,708.9373779296875,232.40447998046875,507.9273681640625,0.8500509262084961
1925,477,19551,97.38578033447266,105.50826263427734,298.3827133178711,495.77445220947266,0.715842068195343
1926,479,3482,537.5888671875,777.4137573242188,268.31976318359375,226.4603271484375,0.9724569320678711
1927,479,25366,68.70014953613281,91.09015655517578,365.97401428222656,458.19384002685547,0.9673570394515991
1928,479,36636,636.2162475585938,176.74742126464844,180.7784423828125,237.8889923095703,0.9583586454391481
1929,479,27776,145.98512268066406,775.6107788085938,178.31483459472656,205.02142333984375,0.9424777626991271
1930,481,2482,628.4984130859375,101.59107971191406,224.7696533203125,469.5655975341797,0.9863359928131101
1931,481,5093,139.34593200683594,835.2837524414062,283.21876525878906,294.64605712890625,0.90384966135025
1932,481,13394,634.3710327148438,672.453125,247.7520751953125,516.9769287109375,0.8440895080566401
1933,481,22626,71.50785064697266,110.7149658203125,314.55431365966797,491.8929443359375,0.833853602409362
1934,482,2482,83.50798034667969,661.0113525390625,218.9486846923828,488.8223876953125,0.9762465357780451
1935,482,5093,520.0662841796875,162.3424835205078,275.09539794921875,265.43836975097656,0.8783488273620601
1936,482,13394,86.58866882324219,90.23867797851562,219.7434539794922,462.8633728027344,0.837317764759063
1937,482,22626,559.0036010742188,643.2837524414062,302.49310302734375,471.26397705078125,0.7454897761344911
1938,484,3350,419.01983642578125,894.8088989257812,191.97869873046875,191.67108154296875,0.9651134610176081
1939,484,16687,477.81939697265625,109.65813446044922,413.45538330078125,555.4922561645508,0.8147447705268861
1940,484,32309,32.31304931640625,318.65374755859375,300.6862487792969,335.41754150390625,0.611701548099517
1941,485,3350,328.2748107910156,146.22950744628906,184.88101196289062,188.5207061767578,0.9606020450592041
1942,485,16687,26.381959915161133,513.8035888671875,434.6137065887451,607.55322265625,0.8257389664649961
1943,485,32309,630.2676391601562,527.4258422851562,300.2716064453125,352.04388427734375,0.681123971939086
1944,486,3350,369.92620849609375,205.59149169921875,184.53985595703125,182.7984619140625,0.9689503312110901
1945,486,16687,73.09150695800781,625.3003540039062,410.12196350097656,582.3352661132812,0.821501493453979
1946,486,32309,669.9953002929688,635.614501953125,294.15911865234375,342.85198974609375,0.6856449246406551
1947,487,31884,100.18553924560547,41.026275634765625,401.3764419555664,518.8370056152344,0.986346304416656
1948,487,3482,608.19140625,792.1184692382812,272.1436767578125,208.9981689453125,0.9770852327346801
1949,487,27732,123.04959106445312,761.9850463867188,313.3184814453125,281.20550537109375,0.970485866069793
1950,487,16231,647.1087646484375,188.05548095703125,192.421630859375,176.27590942382812,0.9600148797035211
1951,493,1899,182.2440185546875,288.7342224121094,205.65280151367188,157.9188232421875,0.971806645393371
1952,493,16547,128.2431640625,886.2455444335938,234.07192993164062,239.63726806640625,0.9624105691909791
1953,493,21025,683.0127563476562,275.7784118652344,181.5704345703125,170.60394287109375,0.8762243390083311
1954,493,19606,682.5711059570312,903.5149536132812,169.44952392578125,158.17803955078125,0.7752776741981501
1955,494,16547,589.228271484375,139.57090759277344,231.53985595703125,224.7587432861328,0.9703574180603021
1956,494,1899,586.2072143554688,828.2246704101562,204.9200439453125,167.3431396484375,0.9688780307769771
1957,494,21025,91.39420318603516,832.9313354492188,182.67000579833984,176.66455078125,0.8345338106155391
1958,494,19606,135.0445098876953,214.83070373535156,153.0063018798828,144.3493194580078,0.7863227128982541
1959,496,3831,497.00592041015625,186.1286163330078,386.5084228515625,357.4550018310547,0.9699402451515191
1960,496,3350,392.9676513671875,870.2103271484375,192.42779541015625,192.451904296875,0.9599144458770751
1961,496,36636,158.77694702148438,299.2666320800781,200.52484130859375,245.52877807617188,0.6737155318260191
1962,497,3831,58.990360260009766,653.2407836914062,383.4401512145996,374.09649658203125,0.9749537110328671
1963,497,3350,355.8540954589844,155.15643310546875,182.57980346679688,187.37808227539062,0.951074004173278
1964,497,36636,581.85986328125,665.887451171875,199.9285888671875,261.90447998046875,0.8812129497528071
1965,499,3482,130.78170776367188,270.4617919921875,263.42462158203125,190.78555297851562,0.9718297719955441
1966,499,25366,527.68212890625,731.2671508789062,432.087890625,462.38958740234375,0.968651950359344
1967,499,16261,163.82373046875,832.8247680664062,250.78656005859375,242.90924072265625,0.9671639204025261
1968,499,25468,579.1735229492188,233.88856506347656,373.727294921875,214.8022003173828,0.9445604085922241
1969,5,16550,570.6321411132812,125.87469482421875,286.70654296875,467.73834228515625,0.9834246039390561
1970,5,29344,614.1123046875,708.53662109375,288.34832763671875,450.80029296875,0.9807879924774171
1971,5,1899,180.87542724609375,268.0295104980469,131.86703491210938,197.2476806640625,0.9706960916519161
1972,5,24849,88.4825210571289,894.2127685546875,317.00508880615234,163.4658203125,0.8366121649742121
1973,500,25366,34.52457046508789,62.17990493774414,416.5785484313965,434.25292587280273,0.9754307866096491
1974,500,16261,545.1279296875,190.05223083496094,241.55706787109375,226.30149841308594,0.9751256108283991
1975,500,3482,574.1349487304688,810.4826049804688,280.43292236328125,194.274169921875,0.966432929039001
1976,500,25468,15.861433982849121,808.2680053710938,378.15159702301025,226.41973876953125,0.9342343807220451
1977,501,16261,574.5556030273438,194.6045684814453,242.685302734375,229.4049530029297,0.9847363829612731
1978,501,3482,601.65576171875,843.082275390625,277.41375732421875,190.4462890625,0.9824304580688471
1979,501,25366,55.937103271484375,77.17742919921875,419.7108459472656,439.6317138671875,0.9781094789505
1980,501,25468,56.19364547729492,856.8596801757812,373.05876541137695,222.57757568359375,0.9072123765945431
1981,502,30307,547.6672973632812,737.6882934570312,415.3961181640625,400.35968017578125,0.9731053709983821
1982,502,3482,130.37681579589844,270.4075927734375,264.16065979003906,190.7091064453125,0.972449958324432
1983,502,25468,579.425537109375,234.67478942871094,370.06536865234375,213.5492706298828,0.9480937123298641
1984,502,20237,144.91741943359375,847.8031616210938,223.05975341796875,230.20391845703125,0.9103789925575251
1985,503,30307,34.54043197631836,106.53565216064453,392.45666885375977,389.00191497802734,0.9802839159965511
1986,503,3482,573.8953857421875,810.5491943359375,280.44232177734375,193.60687255859375,0.967722177505493
1987,503,25468,14.297731399536133,812.4544067382812,387.7732524871826,223.35504150390625,0.9364080429077141
1988,503,20237,589.883056640625,192.236572265625,220.9273681640625,209.73480224609375,0.916971445083618
1989,506,3350,352.87396240234375,140.4365997314453,182.11322021484375,188.4138641357422,0.969334125518798
1990,506,38161,533.1072387695312,629.3892822265625,192.1317138671875,309.1002197265625,0.9382330179214471
1991,506,31862,87.62144470214844,695.533935546875,208.6433868408203,215.60321044921875,0.763532161712646
1992,507,3350,395.013916015625,197.04412841796875,182.98406982421875,185.87899780273438,0.9630271792411801
1993,507,38161,571.2598876953125,718.6055297851562,198.5245361328125,317.88006591796875,0.9438809752464291
1994,507,31862,124.99063873291016,788.513916015625,206.1755599975586,203.77587890625,0.729061484336853
1995,508,3350,418.2848815917969,871.05712890625,189.27102661132812,191.7982177734375,0.9707565307617181
1996,508,18146,538.4122924804688,240.65115356445312,335.24908447265625,359.1155090332031,0.9134977459907531
1997,508,22073,171.26852416992188,262.8536376953125,184.7901611328125,184.84661865234375,0.78000921010971
1998,509,3350,329.3785705566406,168.5408935546875,183.87130737304688,187.01388549804688,0.975091278553009
1999,509,18146,48.367950439453125,605.4993896484375,355.598388671875,381.55059814453125,0.917527198791503
2000,509,22073,588.9703979492188,778.1035766601562,193.86065673828125,191.032958984375,0.7291800379753111
2001,511,3482,149.20138549804688,217.5801544189453,253.51870727539062,223.03977966308594,0.9768050312995911
2002,511,25366,574.6034545898438,755.539794921875,389.21160888671875,485.947021484375,0.9564926624298091
2003,511,36636,83.07962799072266,904.5430908203125,281.16133880615234,166.9888916015625,0.9198610782623291
2004,511,19860,643.2481689453125,275.2362060546875,217.961181640625,174.21511840820312,0.9111102819442741
2005,515,30307,102.301513671875,180.55450439453125,417.41259765625,375.15093994140625,0.979413151741027
2006,515,3482,564.3440551757812,811.7174682617188,269.80987548828125,218.45452880859375,0.977582395076751
2007,515,35205,616.5393676757812,142.41249084472656,220.4779052734375,404.95188903808594,0.9706041812896721
2008,515,27776,176.90525817871094,813.2935791015625,177.5009002685547,200.28509521484375,0.934750080108642
2009,516,3482,171.78213500976562,276.20281982421875,260.75177001953125,218.96337890625,0.9788636565208431
2010,516,30307,478.843017578125,701.600830078125,437.910888671875,370.39501953125,0.9787300229072571
2011,516,35205,139.3931427001953,705.8211059570312,244.1246795654297,409.49359130859375,0.9773589968681331
2012,516,27776,638.2088623046875,294.6517639160156,174.809814453125,193.1839599609375,0.950854301452636
2013,517,36636,640.9463500976562,209.44134521484375,191.66748046875,247.20413208007812,0.9800218939781181
2014,517,3482,587.6224365234375,844.8844604492188,281.61297607421875,166.79461669921875,0.9779286980628961
2015,517,31884,26.033958435058594,20.839488983154297,375.4258804321289,521.2275276184082,0.9771434068679811
2016,517,27652,95.20038604736328,851.762939453125,221.98442840576172,209.910400390625,0.9574036598205561
2017,518,31884,19.025714874267578,0.0,363.55622482299805,517.8267822265625,0.9809958338737481
2018,518,3482,558.126953125,812.7492065429688,289.13775634765625,174.3582763671875,0.9743416309356691
2019,518,36636,614.1068115234375,201.83795166015625,185.0023193359375,243.96261596679688,0.9636427164077751
2020,518,27652,61.888790130615234,812.3682250976562,225.11914443969727,210.14495849609375,0.9574359059333801
2021,519,31884,602.9017944335938,706.6688232421875,369.48974609375,529.5147705078125,0.984651684761047
2022,519,36636,150.8098602294922,799.969970703125,195.9247283935547,258.531982421875,0.98063987493515
2023,519,3482,127.38709259033203,288.5062255859375,277.9125289916992,173.10409545898438,0.969095706939697
2024,519,27652,675.5371704101562,257.9456787109375,213.86962890625,192.96762084960938,0.9434215426445001
2025,520,3482,174.69430541992188,275.84405517578125,260.8847961425781,217.10305786132812,0.9793865084648131
2026,520,29666,125.92777252197266,877.4100341796875,231.4291000366211,231.4324951171875,0.9607133865356441
2027,520,27776,640.0897827148438,295.9138488769531,175.840576171875,191.73431396484375,0.9487081170082091
2028,520,28762,612.5512084960938,902.7941284179688,223.04022216796875,219.11798095703125,0.902437508106231
2029,521,3482,536.6295776367188,779.5394287109375,266.86346435546875,225.350341796875,0.971811830997467
2030,521,29666,597.1577758789062,160.55760192871094,223.64007568359375,214.2751922607422,0.970196843147277
2031,521,27776,142.08282470703125,774.9622192382812,181.6636962890625,203.5693359375,0.9415656328201291
2032,521,28762,145.8521728515625,158.71615600585938,212.29794311523438,191.2525634765625,0.8966812491416931
2033,522,3482,562.8270263671875,813.0230102539062,269.62176513671875,218.63433837890625,0.9738910794258111
2034,522,29666,629.4060668945312,162.8519287109375,225.26617431640625,213.56582641601562,0.9720987081527711
2035,522,27776,174.97186279296875,811.9087524414062,177.50784301757812,200.85528564453125,0.9404079318046571
2036,522,28762,162.45814514160156,157.32083129882812,212.65821838378906,205.07513427734375,0.895689904689788
2037,525,3482,121.54037475585938,307.807373046875,273.0245666503906,198.86721801757812,0.980284392833709
2038,525,27732,563.021728515625,260.80126953125,301.6234130859375,264.3187255859375,0.9677378535270691
2039,525,28762,633.0333251953125,864.1721801757812,223.52392578125,215.36407470703125,0.9114713668823241
2040,525,16231,142.40135192871094,889.5404663085938,195.31455993652344,198.64862060546875,0.8795400261878961
2041,526,16261,97.09686279296875,850.4502563476562,254.96478271484375,238.84820556640625,0.9781498312950131
2042,526,3482,150.9556427001953,220.29806518554688,244.33958435058594,220.4793701171875,0.9765850901603691
